canonical_dag_hash,action_label,gps_adapter_pca_x,gps_adapter_pca_y,gps_adapter_tsne_x,gps_adapter_tsne_y,v3_graph_pca_x,v3_graph_pca_y,v3_graph_tsne_x,v3_graph_tsne_y,sbert_document_pca_x,sbert_document_pca_y,sbert_document_tsne_x,sbert_document_tsne_y
48fa60147aeb3d02,read,-0.32698482,-0.40901035,0.11467379,-12.326159,-0.5212322,-0.4861589,-9.926171,19.327923,0.40310982,0.4122548,-11.167428,-8.884831
041c2735445a5d3c,read,-0.29455245,-0.3657684,0.6452896,-12.364713,-0.52831143,-0.29226264,-10.556963,19.595964,0.30338478,0.40837628,-10.783251,-8.707013
080d1d335e73e357,read,-0.5212655,0.5068534,-24.769478,-1.666497,-0.4325272,-0.05374938,-18.478012,-5.3587894,0.34398767,-0.65653825,-2.596539,18.367634
cef1c1b22547363f,read,-0.05295892,-0.43418178,-9.375648,-19.604315,-0.5094673,0.27232763,-18.365204,15.275465,0.2220413,0.45666212,-5.899346,-3.2888825
db5017e10825c621,edit,0.48939103,0.31233332,13.493083,12.386102,0.4653871,-0.1364279,26.33198,-6.1838946,-0.41735318,0.17334934,7.227334,-20.01737
b251069ab0f854f2,edit,0.549261,0.1612176,13.972412,12.351355,0.36418334,0.121285215,27.160826,-5.5069814,-0.46273413,0.11291271,7.51897,-19.466204
99376517e07ac390,read,-0.5575414,0.34057,-27.670612,-3.190681,-0.3503944,-0.3145448,-14.862163,-8.441752,0.46021608,-0.4343152,-4.088146,14.970345
9b719990d02fad0a,read,0.13575728,0.0140962275,20.337372,-9.155173,0.34306806,0.0054745865,13.455881,-15.911114,-0.15443891,-0.32910275,-14.466072,9.767885
cbbc0fb375be5528,read,-0.06433946,-0.5043277,-15.713923,4.8708735,-0.5534287,0.57211226,-22.57175,5.2628546,0.417911,-0.21192294,-7.385753,12.235004
320f87127720375d,edit,0.13988236,-0.004944141,2.5199409,7.288388,0.007725326,0.06928879,0.44089818,21.54647,0.009079372,0.15509227,-6.6645617,-20.922285
34945b4f5ec0716b,read,-0.20128006,-0.3382618,-17.658773,4.121744,-0.66537005,0.1180748,-20.182013,5.1995497,0.58136714,-0.037548527,-5.6051817,10.121806
2f126fb3c569745b,orchestrate,0.27824178,0.2821415,-17.683481,13.029233,0.32896835,0.5822533,6.6874685,-1.1897577,-0.3503876,-0.24506529,9.810043,20.233788
04160c562c25b5d3,orchestrate,0.2734919,0.32061127,-18.577314,12.527548,0.19138826,0.60014266,5.9302287,-3.175133,-0.28825366,-0.31481054,9.084405,20.522018
0eece11b7a3a5715,edit,0.4970124,-0.27124974,13.677009,-4.8672028,0.030321049,0.51282877,10.8635235,15.937173,-0.17972907,-0.03613057,-19.047457,-10.227211
f6b8d1b043aa0f9b,read,-0.22447306,0.78859997,-23.442162,0.3360072,0.18785354,0.20987864,-21.776974,-6.1020446,-0.10241008,-0.7163884,0.2775815,18.65106
f35bd89f91662653,edit,0.46624494,-0.3692888,15.714429,-8.973013,-0.03000311,0.6320013,17.419992,-15.2627125,-0.15538618,0.2797333,6.671904,-0.7013116
d821e25a9e432573,read,-0.2919496,-0.2758966,-0.25348356,-13.00138,-0.40161487,-0.2975451,-10.246324,20.736467,0.23966224,0.20241806,-10.791774,-7.9029717
ccfea4171f51e529,edit,0.044807885,0.29063717,7.9296603,15.170346,0.26704574,-0.2179252,20.281096,5.0143027,-0.22358987,0.4358092,1.6597925,-18.531986
064acfebd1388385,read,-0.47836092,0.00936418,-8.640639,-3.1246302,-0.11753473,0.19625095,17.006424,12.267239,-0.019122478,0.20794226,8.561234,-15.36479
4526b63b3a60965d,edit,0.47176456,0.56805956,19.65459,11.166231,0.5550042,0.21589665,9.11896,-8.84154,-0.41967893,-0.6513913,13.374192,13.424701
a6e2478611312ba0,orchestrate,0.14448203,0.3201823,23.985064,11.597142,-0.017740546,0.22225341,-22.902287,-2.1633992,0.115464546,-0.39389488,-2.608869,23.312313
3933325815d91ae2,read,-0.029320672,0.12325494,12.527519,-17.355867,0.075910956,-0.15617591,17.558182,-20.581362,-0.1418156,-0.23153242,11.654461,2.736513
d34bf83b1467ac0f,edit,-0.05663051,0.53098154,10.089349,16.208961,0.46179017,-0.700483,1.132116,-15.62435,-0.14911065,0.19810009,18.549387,-10.891026
74313d7da6de6971,read,-0.015224668,0.20979987,-15.251867,1.234217,0.009665318,0.52631503,-9.536587,5.205699,-0.06123046,0.020763187,-1.8423431,3.9918292
649c1cca346d4da1,read,-0.19569823,-0.2908135,-18.397274,4.2583723,-0.60059714,-0.042611737,-19.779142,4.0477233,0.59999484,-0.12098966,-5.362819,10.344801
383bccd3df3b0f60,edit,-0.0019415506,0.47130686,7.5723352,15.244467,0.64423287,-0.15775892,21.248207,2.279984,-0.39866287,0.39406672,2.0406346,-19.486984
dbd61742a09d046a,edit,0.14985874,0.3377808,-13.571222,14.288972,0.22042114,0.469597,5.1142926,0.056435827,-0.215917,-0.18311693,4.31187,17.276707
0550457e8360228d,edit,0.15678087,-0.7286834,-1.0396013,-4.736273,-0.23382092,0.22534259,-5.9024587,10.953408,0.2255677,-0.10581705,-19.426432,7.5768867
b739c3e71674bef5,edit,0.5222023,0.49642673,16.99933,9.792779,0.8761357,-0.1485966,19.51169,-0.63342553,-0.7149437,0.057809755,12.380651,-12.56146
4db159ef6fef531d,read,-0.32116038,-0.27730715,-8.114731,-20.85756,-0.60740703,0.24025907,-15.901508,18.186853,0.39928892,0.078334,-14.082518,-5.670442
631f106a261cdd31,read,-0.28877616,-0.6867566,-2.232411,-3.8434372,-0.3999755,-0.047787942,-7.3745213,11.677145,0.36106128,-0.027400797,-18.949444,6.627479
55203c827cb85d0d,edit,0.48899892,0.24121094,16.223825,10.994709,0.6054182,-0.5479716,17.649809,0.9801151,-0.42577636,0.09031852,12.701518,-10.700227
ac095971c8ec4967,edit,0.15786155,0.35633188,-2.3009427,16.604534,0.7833713,-0.15576705,20.738026,-0.622797,-0.59583914,0.16161248,12.739445,-13.914946
4e21d8d355d4e198,orchestrate,-0.34670147,-0.10760942,-21.074371,7.576958,-0.51160353,0.55137527,-20.71906,1.0233042,0.3502874,-0.60985315,-8.255841,17.048153
f0b1ae19f793480c,read,-0.39861462,0.4292974,-25.417368,-1.2543446,-0.50104266,0.08389713,-18.225597,-5.726443,0.3423799,-0.64906496,-2.4201367,18.344921
37d614add265103a,read,-0.21908616,-0.3214352,-8.899872,-19.67938,-0.48097542,0.2652915,-17.8657,16.026304,0.17144632,0.3205278,-5.345795,-2.9687335
b946e97c6c16507d,edit,0.14114468,0.07065362,9.940354,13.481826,-0.24539785,-0.26841173,-6.6763334,22.972485,0.14113748,0.45511997,-9.290015,-13.06318
2233089af351507c,edit,0.20318042,0.09574025,9.601254,13.293321,-0.025086584,-0.13998146,-5.669618,23.370142,0.08130802,0.4308525,-9.007199,-12.846441
abeb1e761ce0371f,edit,0.17598149,0.06692325,10.004854,13.32251,-0.22168556,-0.28902462,-6.680619,23.318577,0.21168427,0.4248642,-9.453165,-12.9706135
f4f0cfe1d0d33938,read,-0.41202313,-0.35311976,8.424364,-17.672037,-0.6248514,0.10532745,-3.2063136,12.783707,0.34623367,-0.14161785,4.4165683,4.5126815
6c4e90fb7239e52a,edit,0.10997036,0.48341063,-0.5607306,11.334198,0.567041,0.030173823,20.324047,-12.532733,-0.42434898,-0.18692587,16.491499,-6.459689
03e3588c50f3397e,edit,-0.08003216,-0.38226217,-3.6270106,1.9897368,0.16227295,0.005161069,-0.30772033,4.7769427,0.14307195,0.33728606,-3.9406555,-10.424272
4c8aa73158046926,edit,0.73820466,0.043067977,13.386643,-1.3808436,0.56874794,0.40415555,11.838577,-0.20305133,-0.6798076,0.07008661,11.507793,-17.609503
b571da124733b844,read,-0.15923959,-0.5305892,-15.573497,4.901811,-0.5918155,0.5631381,-22.47194,4.7173257,0.43512616,-0.09596297,-7.4030943,12.176844
556ce77c7ee19ed9,edit,0.13645022,-0.13399386,2.6398146,7.2842846,-0.10406602,0.0087381285,0.4893519,21.664917,0.15029065,0.26347658,-6.686344,-20.85829
f06e8182af260c56,read,-0.3133677,0.49964565,-5.8940263,7.7432027,0.21445267,-0.18821532,20.174421,-17.029398,-0.13308838,-0.24294546,19.376518,-1.7309732
6371fdee3478d54a,edit,-0.16866855,-0.61769986,2.115817,-9.044926,-0.548182,-0.036216546,-11.137288,15.234895,0.4831061,0.31197363,-13.063526,-15.342324
802df5acfb311f9a,orchestrate,0.26885343,0.27989322,-17.954947,12.092845,0.18071003,0.5906437,6.6536493,-2.9786804,-0.2894281,-0.3438917,10.014091,21.33689
6a9f95b05bbe097d,read,-0.12844622,-0.2397755,-6.602094,-14.420909,-0.14176728,0.23084204,-7.8293495,4.5640497,0.054446954,0.2383572,0.47348836,-2.890786
2e66e693c4bbcf51,edit,-0.23972863,-0.05106158,-14.566544,-5.821877,0.07742515,-0.397738,-5.240001,-13.25429,-0.05938674,0.2139205,-3.0951788,-11.2708025
b0640833fd52e543,edit,0.2752373,0.22408052,19.368916,14.471925,0.46713528,-0.5597003,2.9508212,-12.718994,-0.022297006,0.073965736,-14.497688,4.1106987
d9ec63cbb02c4814,edit,0.36418828,-0.412407,-0.7630776,1.4696157,0.1347889,-0.094828255,-2.4741237,-9.486646,-0.07425541,0.1470711,-20.198172,-1.9664242
b20cb75cd069caa7,orchestrate,-0.23174861,0.2701777,-22.729382,7.7649198,-0.4960918,0.5541824,-22.078432,0.6809721,0.23687081,-0.6396915,-3.3478227,24.140991
b909920b74c76ed4,read,-0.3741133,0.46415517,-10.559048,-9.387912,0.3336087,-0.76075906,2.3457973,-20.018534,-0.12603985,-0.15052864,14.273268,-1.6278322
a4a9f3de2a9063b5,edit,0.31543204,0.055115044,-11.092502,13.287537,0.21528575,0.29038268,6.308642,1.7293869,-0.026426299,-0.12522435,5.3377576,20.09569
877e184e93185183,edit,-0.046534445,0.3389284,-27.161163,-0.18997593,-0.21756966,-0.4660977,-12.845086,-12.16837,-0.0036202825,-0.53395694,2.4333534,19.462702
ea358ac50f94103d,read,0.08907528,0.15933746,18.434198,-12.549904,0.30470175,0.007881162,14.942082,-18.326792,-0.22516525,-0.20970668,13.269753,3.7539554
e4349b1470f8fbd4,read,-0.6861051,-0.3990876,-16.061876,-14.154962,-0.7462323,-0.005389152,-12.150248,11.828786,0.63030356,-0.046331797,-14.736664,-1.8693652
23b66380a4b7fbeb,edit,0.36600152,-0.34087974,19.778946,-5.6321073,0.24408935,0.3428152,14.298313,-12.056488,-0.3765547,-0.33585286,-18.038343,12.032381
ee7375770c72cc3f,read,-0.15950797,-0.4608326,-0.82320124,-2.6777472,-0.57173324,0.35563818,-17.526321,1.2185279,0.32702243,-0.4668061,-10.910563,15.033559
8cfc720dbf5f6e8e,read,-0.55082035,0.5241652,-10.173305,-7.8951902,0.27874818,-0.71958214,2.6143727,-21.393824,0.05939162,-0.1540171,14.657258,-0.47899386
05501ef15b6284f9,edit,-0.05857474,0.51702523,-3.569885,9.709955,0.20341894,0.0058048386,22.280815,-15.481066,-0.19601822,-0.10139739,21.503302,-5.054371
eb2a2b4a417650f2,read,0.044673055,-0.51261425,8.999258,-10.129875,-0.55716056,0.152575,-13.551835,19.101553,0.34126884,0.27676943,-13.504442,-10.341932
a7d2731e5734d981,edit,0.3840075,0.1045016,10.05583,2.9804723,-0.12512481,0.63263977,-27.768991,12.605899,-0.1468028,-0.32202354,18.313293,11.78549
60ef4f8781b9a425,orchestrate,-0.255061,0.6207816,-25.032003,0.74928075,-0.08476681,0.06577223,-21.426111,-4.2863693,-0.030156212,-0.71056014,1.1387719,20.153368
609ebc2e2fa9a094,read,0.07206947,0.08379583,-14.136689,10.074293,0.13866438,0.4752583,1.8296168,-0.3768791,-0.015895693,0.13471593,7.483272,15.173658
66d791d3971efa71,edit,0.27595448,-0.053366005,24.308735,14.877701,0.04439366,-0.54843235,-1.2522739,-11.224115,0.023614125,0.017555453,-22.405235,-1.894273
9688d6d2aec7fa4a,edit,0.3725463,-0.15919349,6.975217,10.277402,-0.092016324,-0.05677565,-2.7230666,24.001572,0.2176124,0.67118126,-7.6996264,-15.865498
fd13355ce6819849,edit,0.614625,-0.36512288,20.496815,-2.4002953,0.42981845,0.20949045,13.021982,-7.5945644,-0.26805022,-0.118722215,-20.210646,10.450566
925e16e304eb00ec,edit,0.41193837,-0.06781368,7.0030885,-0.8836985,0.44706246,0.26937106,15.728882,9.47228,-0.46827695,0.32773277,5.649925,-17.424782
b535b30a0c016765,edit,0.27529028,0.506118,-12.254159,14.7635355,0.52640396,0.2677018,7.69775,1.2186624,-0.26130113,-0.30516964,4.8652077,18.790375
7be5ff7f36184e04,edit,0.5948117,0.46717063,17.856094,13.339662,0.6933942,-0.3206936,6.8685126,-13.484166,-0.46878967,-0.080514364,11.349653,-9.019464
b8129842091fa0d0,read,-0.67372465,-0.1978531,-9.554315,-16.268135,-0.71369624,0.033086713,-18.854887,13.005095,0.59851795,0.2806084,-5.2861114,0.60954505
9b4748f4b8de187b,read,-0.21891432,-0.10790123,11.025676,-18.127922,-0.33240652,-0.32992488,-0.46036133,11.416587,0.23563631,-0.15632139,5.384713,5.6131372
c391bf70f51b0df2,edit,0.34016284,0.65936726,8.10966,18.934326,0.500754,-0.057057887,25.212936,-10.479261,-0.46135432,0.046822783,21.203913,-8.145525
b1c0e08ab08b64e3,read,-0.5443551,-0.48223048,-11.903875,-2.0634525,-0.4096025,-0.3137372,-11.836886,-2.0897946,0.48914927,0.12726778,-11.117918,-1.0491093
d1d13a996c6b1f08,read,-0.5626049,9.75343e-05,-18.590494,-0.26182744,-0.7168939,0.23576735,-21.901436,9.825621,0.5456678,-0.020647503,-4.8853354,3.2507465
0489e71886522dbd,edit,0.11792753,0.44377947,-1.3779279,11.885802,0.58680147,0.18039244,19.436125,-12.046981,-0.5944627,-0.16299184,15.659239,-7.0057883
05c2f4d8fd9f82cf,read,-0.63670915,0.10016474,-18.21536,-8.942527,-0.25154182,-0.380838,-9.10139,-8.585616,0.35533664,0.15253651,-0.17043364,11.356282
59acaa0aa66d8aea,edit,0.49488407,-0.052063588,14.593913,7.9374876,0.5839579,-0.15402305,18.541199,3.93754,-0.33729494,0.4481737,1.124973,-13.511939
d2ad2bdc42d70c67,edit,0.460232,-0.3986198,13.088921,-6.7036176,-0.016097521,0.2164717,9.33006,16.831018,-0.04967872,0.008984569,-18.426367,-9.363971
86d88b612dfe0c2e,read,-0.61546737,0.3880351,-26.591686,-3.866298,-0.4282357,-0.5753785,-13.727798,-9.986863,0.42278185,-0.48800483,-2.939431,16.400764
afa18152d743cfce,edit,0.29452568,-0.1636357,5.1794896,6.575865,0.16980954,0.08032745,1.9662579,24.37428,-0.14837873,0.61127335,-4.9902663,-18.640938
697362c3fe3dac35,edit,0.7255745,-0.26054344,19.183336,1.981533,0.6129675,0.35466328,16.509146,-3.435758,-0.4687558,0.2843184,5.2223935,-8.001477
40fde4465d19d522,read,-0.7311973,0.2995084,-22.179615,-4.680734,-0.66105765,-0.045336746,-16.265228,7.707844,0.51837146,-0.5002135,-5.406368,20.67585
ae574b4c8fc5b4bd,read,0.096559234,-0.7255748,-4.5657506,-0.066378,-0.044960838,0.203757,-3.0976698,5.0417066,0.029760536,0.5676664,-0.9293446,-9.015647
bd44849adf18f2cc,edit,0.79196465,0.053803112,14.713451,-0.5136614,0.6298478,0.5826017,10.8822365,-2.7320445,-0.6823379,-0.2679917,13.793327,17.054293
2e124797549c79ef,read,-0.69692796,0.31432945,-21.748446,-4.400217,-0.6042388,-0.066544116,-15.593838,7.6536055,0.4207183,-0.6038007,-4.1881065,20.983843
f812117b515e039d,read,-0.37744763,-0.21388659,-9.070688,0.607349,0.075016655,0.0020376535,-4.6467576,0.9128706,0.2449174,0.30666816,-1.658926,-3.4124289
d57e13e1676ce5b5,read,-0.40337685,0.25647435,-10.6140995,4.1180234,0.10182251,0.12619007,-2.4479759,-2.20812,-0.004822347,-0.35776988,4.6981916,12.426271
c312bd658c62fcb3,edit,-0.13812783,-0.29218578,4.1302404,-5.8214784,-0.38293532,0.19507325,-6.582303,14.9339285,0.18440962,0.18195415,-15.573532,-16.397419
f571bc725b6fe832,read,-0.16630329,0.3865492,15.828462,-15.780542,0.3529576,-0.5025231,5.7179365,-20.374332,-0.18453442,-0.28046858,11.586884,1.3816764
be4015b4e8cf67a5,read,-0.4946238,0.05395244,-5.975143,-9.009089,-0.0864766,-0.86183757,-3.9394937,-20.380579,0.28934908,-0.06700622,-12.481805,4.6194987
f6f7e5b330366f7d,edit,0.13550141,0.43155867,10.915631,16.183496,0.20358361,-0.7438334,-1.1716914,-16.366152,-0.17612866,0.13867807,17.90895,-11.34806
d7d6b7f998d91da9,read,-0.1906034,-0.18328126,10.300564,-15.486881,-0.0014098589,-0.27433872,3.6432483,12.321086,0.064539045,0.14292519,7.5960684,4.9763155
bd42c4c5c0d89796,read,0.07449615,0.11209386,18.192926,-12.820673,0.35585076,0.028224194,15.509942,-18.678354,-0.19357572,-0.20342968,13.68209,3.9017713
79ed7d222b5333cd,read,0.11680289,0.030391173,19.146076,-12.481677,0.18666917,-0.04254585,18.061829,-18.527582,-0.16222711,-0.1556651,13.76089,4.2779913
ced08e246fabe705,read,0.17717446,0.21503319,18.20207,-12.011725,0.35105333,-0.015955003,14.291794,-17.102253,-0.2627624,-0.21211821,13.927096,3.4383361
29133123737edd28,read,0.011453759,0.21616125,18.029543,-12.8621855,0.3183865,0.00996837,14.769443,-18.379745,-0.14147793,-0.14682484,14.470849,3.6121829
2693128efd2fb0bf,read,0.2670715,-0.0005989964,18.700638,-12.095357,0.31889096,0.17122203,15.594243,-17.919312,-0.18866192,-0.23450373,13.121232,4.1224785
61f500fc4a7d1b34,read,-0.6889084,-0.33874872,-16.119844,-13.939758,-0.724911,0.077216566,-12.566093,11.59425,0.61713815,-0.06080572,-14.988379,-1.6103449
a38f02ad421ebdcd,read,-0.6570271,-0.45601356,-15.956768,-14.731299,-0.7339708,0.004251729,-11.334354,12.224498,0.624589,-0.041853257,-14.583984,-1.3126242
45c4d1d7b077030c,read,-0.6237474,-0.40072235,-15.391215,-13.932793,-0.6054801,-0.061420083,-11.933352,14.135893,0.6168433,-0.021122076,-15.182819,-2.0550275
64cb221e304e9226,read,-0.65525967,-0.36056936,-15.810567,-13.867004,-0.71827835,0.07749764,-12.151374,11.421824,0.58848655,-0.09567831,-14.735651,-1.9298044
5d413246ff28502c,read,-0.6908342,-0.4002457,-15.651225,-14.520444,-0.8238045,0.041321,-12.4906435,12.176655,0.62557155,-0.02377349,-15.115398,-1.4562912
142062e49c4a1222,edit,0.4151712,-0.2375571,19.667429,-6.0906568,0.3793563,0.34980223,14.490778,-12.687312,-0.41745532,-0.34319884,-17.871214,12.063881
79f693d46d9f0819,edit,0.3292573,-0.41343594,19.949638,-5.2365346,0.1601455,0.30078343,14.179358,-11.298865,-0.23070611,-0.29316074,-18.860535,12.093713
635462bd8c480c4b,edit,0.472971,-0.331259,19.274815,-5.2568946,0.20451218,0.3494366,13.333166,-12.366318,-0.35000396,-0.26505288,-18.24461,11.365002
758a7f26e4a4b8fe,edit,0.49981746,-0.35179278,19.188194,-5.5764866,0.25794047,0.35454896,13.884757,-12.682286,-0.3575405,-0.3155627,-17.701946,11.860977
dba1b1ca71dd34ea,edit,0.36471784,-0.15956049,19.791092,-6.2546635,0.3665477,0.3287138,14.898328,-12.391082,-0.2983564,-0.32443345,-18.529385,12.32202
8c207d0fbc94f190,read,-0.2517272,-0.3913099,-1.2508826,-2.5732558,-0.542875,0.21463673,-17.45728,0.5821618,0.3619629,-0.49136695,-10.90228,15.433192
7d48356a1cb8ad97,read,0.10233499,-0.49337173,-0.39656445,-3.0532591,-0.4001559,0.37185255,-16.85303,1.7728293,0.21549243,-0.42527345,-11.571902,14.847707
c5efe3e1769688e9,read,-0.25095394,-0.48558843,-1.1476873,-2.2382934,-0.5788698,0.29908028,-17.850306,1.7890017,0.38684294,-0.40226468,-10.748054,14.708953
ea9612c5410cef1b,read,-0.21734345,-0.357485,-0.7274006,-2.2080338,-0.5223238,0.37680116,-17.997744,0.9377227,0.30485103,-0.56646556,-10.536152,15.470531
791d8b45a8341d9d,read,-0.20612355,-0.48692253,-1.2595297,-2.9775324,-0.6568251,0.012768034,-16.922596,0.5198424,0.387378,-0.42743248,-11.233025,15.224447
4100e8b81d491075,read,-0.54521614,0.5230348,-9.937442,-8.122131,0.23508023,-0.70616424,2.6231813,-21.946917,0.048704356,-0.15565306,14.74694,-0.9942763
e7ed8c401b054157,read,-0.51799405,0.5072406,-10.461384,-7.6440415,0.21700503,-0.6205341,2.0232985,-22.43154,0.056069624,-0.21002439,15.198581,-0.6886595
3f5e2074cd37014a,read,-0.5370052,0.49967074,-10.426112,-8.541045,0.17633611,-0.67817533,1.6719941,-20.581606,0.086535364,-0.11357117,14.793414,-0.24339887
04f58cdca1f3c952,read,-0.49693158,0.5540934,-9.940959,-8.401038,0.34437323,-0.6187932,3.1746097,-21.62954,-0.023754878,-0.17850356,14.436425,-0.94113326
fba41963a66c8da8,read,-0.5728051,0.48383522,-10.661824,-8.375583,0.17069185,-0.8242427,1.845335,-21.425846,0.09124709,-0.15765357,15.171141,-1.0588937
4e464d8a1214f739,edit,-0.120971516,0.5650438,-3.7194612,10.2052765,0.15682703,0.037995983,22.302895,-14.998824,-0.15555175,-0.123723514,21.410406,-4.587535
ce7d2d3c1ac2e881,edit,-0.017711515,0.48121524,-3.7148607,8.999777,0.19559595,0.076235056,22.692966,-16.321796,-0.22486492,-0.20760065,20.82836,-5.031025
12d72d206bf8cbcb,edit,-0.0037149165,0.43152943,-3.0356543,9.268076,0.025132706,0.20905,23.963808,-15.472625,-0.18294498,0.00087944476,21.92484,-5.1503425
249ca4431581de63,edit,-0.025835473,0.5485935,-3.3519611,9.927586,0.2177635,0.088942975,22.85799,-15.415455,-0.21364313,-0.13192928,21.18208,-4.9339075
8cd888c4ce86c1c7,edit,-0.17191863,0.5491086,-3.9795067,9.854843,0.12695907,-0.0073437337,22.139765,-15.7512,-0.122946605,-0.15868627,21.186602,-4.4398227
74c4e4917c5987a3,read,-0.024067402,-0.446899,8.403307,-10.127952,-0.56819814,0.25775185,-14.194739,19.020031,0.34302104,0.34567675,-13.052087,-10.605042
dd8def89918d0a59,read,0.14139615,-0.5825512,9.801301,-10.036684,-0.45495278,0.17525429,-13.639251,19.808254,0.22129865,0.1471721,-14.169579,-10.11999
a0a048f3d75d3042,read,-0.100972705,-0.56259304,8.935616,-10.600539,-0.53264713,0.10759313,-13.27198,17.59246,0.43692458,0.29161125,-12.816462,-10.274531
c8531275a20f6a18,read,-0.08368065,-0.49588028,8.551277,-10.430862,-0.6077699,0.21743296,-14.117727,18.786688,0.38813135,0.2839547,-13.217345,-10.100336
89922576bed6c2de,read,0.10867284,-0.4817189,8.711972,-9.735479,-0.63466465,0.15867159,-13.9215,18.631088,0.29752916,0.35708883,-13.13624,-10.954137
10311d9c4cc52cf7,edit,0.22213335,0.24933662,9.887744,3.5687225,-0.22775507,0.6319642,-27.609715,11.895051,-0.11094011,-0.40900734,17.760593,11.754324
2913e758dd526096,edit,0.4826349,-0.019755444,10.527276,2.5450993,-0.014481961,0.5952408,-28.155382,13.477114,-0.20724119,-0.33741057,18.293653,12.196336
b09db51731cc78a8,edit,0.32200617,0.078858055,9.607765,2.9425106,-0.21059306,0.6082742,-27.205416,13.214351,-0.2038256,-0.19084883,18.466055,11.380298
5fa799875cae0346,edit,0.19623129,0.22108091,9.743298,3.6432154,-0.15543178,0.5563568,-28.055134,12.116977,-0.10835466,-0.36123317,17.732904,11.426909
536d679fc6ba0fc8,edit,0.32503718,0.17171867,10.351307,3.2176402,-0.2566985,0.65015864,-27.362715,11.987972,-0.120986976,-0.40099296,17.849236,11.944971
7bee67b1419f460e,orchestrate,-0.2430602,0.6006256,-25.358385,0.80557483,-0.19845545,0.08931796,-21.030424,-4.002288,0.0048475186,-0.7311948,0.6792464,20.215427
369b16754752bf1f,orchestrate,-0.124047846,0.616041,-24.607693,1.1688011,-0.037699297,0.09105369,-21.967274,-4.615694,-0.15736364,-0.7141241,1.3935964,20.537819
2487c856158aa4a8,orchestrate,-0.20482805,0.5353613,-25.697792,1.3796932,-0.20451888,0.13918726,-20.850864,-3.0495286,-0.08846586,-0.72709334,1.045734,20.805252
89ab95befe5ae0c2,orchestrate,-0.30691501,0.52042544,-25.692041,0.6274989,-0.25181657,-0.15323536,-20.360529,-4.5213885,0.045285463,-0.67645013,0.5201823,20.557594
eb0b06066a4ab08b,orchestrate,-0.14291999,0.61921096,-25.074308,1.2908733,-0.15577374,0.27570578,-21.5797,-3.6380694,-0.009303843,-0.72947145,0.7690064,20.054049
b288761a077bb0f8,read,0.03160668,0.010449235,-14.126833,9.464252,0.05078078,0.3662121,1.3610083,-0.13620299,-0.0277658,0.16239524,7.8804984,15.035699
641e8decaba85ecd,read,0.14762062,0.09960139,-14.524396,10.616726,0.1067204,0.49369675,3.1137073,-0.30922544,0.019202335,0.090113774,7.5040655,15.4507475
87127aefe96e77ad,read,0.19207656,-0.06359949,-13.77153,10.0644455,0.21805455,0.45695952,2.305981,-1.0830982,-0.15418479,0.20917481,8.0905,15.57951
d6e5d79cddf4a21a,read,0.10462303,-0.16311093,-13.95322,9.234838,0.0043958565,0.47024772,0.9921612,-0.3472251,-0.019547893,0.21681218,8.151429,14.913683
1e14bae161147f51,read,-0.00585958,0.08510402,-14.380905,9.645638,0.16545673,0.26135048,1.493118,0.35285905,0.041909136,0.19239886,7.5860567,14.761079
4f59876fb759f03b,edit,0.29373902,0.0031694032,23.776825,14.902739,0.15675895,-0.49737978,-0.6440138,-11.563345,0.04730292,0.05548321,-22.789986,-1.5859563
d9896657d16787b9,edit,0.3918342,-0.13840231,24.972584,14.789376,0.08201023,-0.33843967,-1.9561849,-10.14781,-0.019471606,-0.06279893,-22.11004,-2.2502143
278504460c326788,edit,0.10770367,-0.058695275,24.204218,15.5231695,-0.046361055,-0.45813105,-2.2640378,-11.49927,0.13841134,0.060762327,-22.58523,-1.1854894
8094cc058cce63e4,edit,0.16839586,-0.045561645,23.990717,15.476098,0.07032261,-0.49128664,-1.6287718,-11.385348,0.09165468,0.05644015,-22.269697,-1.3749865
6697dfbd4c125a23,edit,0.36331308,0.039241645,23.901829,14.634256,0.17419954,-0.5396382,-0.75088316,-11.821879,-0.017783163,0.08540468,-23.08134,-1.6097184
e8dd7669f92c7eae,edit,0.3562083,-0.23175505,6.468501,10.029865,-0.18203086,0.053864602,-2.495199,24.599573,0.21404548,0.6892691,-7.421217,-16.05094
bb609499cac304fc,edit,0.39668757,-0.12540044,6.947922,10.77195,-0.0019513464,-0.20877263,-3.6870463,24.230074,0.16364211,0.64523464,-8.055886,-15.665116
f5f415580e347ad2,edit,0.35832405,-0.26507208,6.8587327,9.492124,-0.16547695,-0.122104,-2.2061987,22.640121,0.24149805,0.5840978,-8.396171,-15.784744
a420568f4e0f6bfb,edit,0.40797582,-0.20413916,6.9733276,9.938747,-0.12666371,-0.07962544,-2.856863,23.82846,0.17333584,0.6884601,-7.5681977,-15.50619
ea603b2a4be94424,edit,0.36233234,-0.29692733,6.153489,9.886114,-0.3066382,-0.052613042,-2.5824661,24.695694,0.25912026,0.6198633,-8.039055,-16.341368
97bd6367014f8620,edit,0.50520563,-0.29588833,21.117477,-2.24702,0.3888125,0.21417744,13.588997,-7.2013407,-0.19727589,-0.07761106,-20.69393,10.134748
9eb306edc965f759,edit,0.6889213,-0.35643244,19.982862,-2.4400325,0.36001328,0.2829163,12.2221,-7.662706,-0.2158651,-0.13565898,-19.940542,10.041998
